trade_date,open,high,low,close,volume
2011-10-24,2517.059,2581.125,2501.956,2576.669,4634580000
2011-10-25,2572.708,2633.968,2560.047,2625.425,5796737600
2011-10-26,2613.272,2679.658,2611.012,2651.652,7309824000
2011-10-27,2658.428,2672.84,2647.296,2657.478,4882039200
2011-10-28,2694.542,2729.139,2689.376,2709.017,7164310400
2011-10-31,2704.535,2709.317,2680.992,2695.307,5040711200
2011-11-01,2672.508,2726.088,2669.05,2697.534,5520665200
2011-11-02,2658.547,2742.938,2653.722,2742.39,6436158400
2011-11-03,2752.627,2781.039,2743.196,2744.301,8482076000
2011-11-04,2770.572,2781.99,2748.978,2763.746,6195821600
2011-11-07,2750.991,2769.296,2733.168,2736.248,4537505600
2011-11-08,2745.059,2756.091,2723.693,2727.71,4788425200
2011-11-09,2739.154,2755.811,2710.054,2751.654,4687796000
2011-11-10,2720.836,2729.572,2698.306,2699.588,5117370400
2011-11-11,2705.243,2713.914,2685.101,2695.002,3663669600
2011-11-14,2717.544,2751.88,2714.862,2750.195,4639094400
2011-11-15,2746.773,2754.001,2732.913,2744.68,4175986400
2011-11-16,2745.858,2746.29,2659.148,2670.116,5594924000
2011-11-17,2671.953,2687.831,2660.651,2662.017,3524765200
2011-11-18,2643.667,2646.209,2601.179,2606.495,4241472000
2011-11-21,2608.556,2613.262,2587.742,2609.687,2797189600
2011-11-22,2592.229,2611.15,2580.781,2609.475,2906907800
2011-11-23,2613.291,2617.088,2578.157,2584.011,2853141200
2011-11-24,2565.686,2604.236,2557.695,2588.915,3031960000
2011-11-25,2585.137,2598.392,2563.65,2569.973,2391376600
2011-11-28,2578.344,2589.354,2562.493,2573.321,2566693600
2011-11-29,2595.086,2609.187,2580.293,2608.569,3002587800
2011-11-30,2600.099,2601.9,2507.184,2521.52,4235264400
2011-12-01,2596.153,2630.664,2577.722,2583.613,6352025200
2011-12-02,2570.56,2575.692,2543.532,2557.311,3218370400
2011-12-05,2561.2,2561.2,2517.179,2521.385,3206338800
2011-12-06,2515.044,2525.666,2499.574,2516.341,2629758000
2011-12-07,2517.341,2534.529,2509.777,2528.228,2326184000
2011-12-08,2525.041,2549.101,2494.694,2525.001,2777774400
2011-12-09,2506.624,2525.162,2496.972,2503.461,2402906000
2011-12-12,2497.922,2502.046,2476.116,2477.692,2190124800
2011-12-13,2467.016,2472.656,2418.673,2421.928,3571753600
2011-12-14,2415.944,2433.55,2392.299,2397.48,2532010800
2011-12-15,2382.441,2384.473,2340.447,2340.788,3675083200
2011-12-16,2339.976,2390.378,2332.14,2390.129,3630234000
2011-12-19,2370.418,2387.89,2321.657,2384.408,3790975200
2011-12-20,2376.709,2412.572,2373.86,2377.073,3240232800
2011-12-21,2397.275,2404.775,2337.693,2339.108,3120952400
2011-12-22,2325.27,2358.468,2294.607,2341.335,3668385600
2011-12-23,2337.382,2382.709,2331.958,2359.159,3316190400
2011-12-26,2345.555,2369.818,2334.794,2335.702,2822408800
2011-12-27,2332.826,2346.384,2302.411,2305.035,2927731400
2011-12-28,2295.866,2309.645,2267.114,2307.928,3288202000
2011-12-29,2297.288,2323.488,2293.872,2311.361,3088770000
2011-12-30,2318.673,2349.029,2318.673,2345.742,3586524400
2012-01-04,2361.499,2365.988,2298.298,2298.753,3434456800
2012-01-05,2290.78,2316.657,2272.153,2276.385,4301648000
2012-01-06,2274.352,2291.885,2254.567,2290.601,3519899200
2012-01-09,2291.182,2368.889,2271.717,2368.57,5472734000
2012-01-10,2365.768,2449.955,2361.281,2447.349,8115499200
2012-01-11,2444.757,2453.146,2423.322,2435.608,5870567200
2012-01-12,2426.82,2464.378,2423.321,2435.219,4712127600
2012-01-13,2438.405,2445.787,2374.545,2394.334,4551399600
2012-01-16,2376.953,2394.498,2345.633,2345.649,3052714400
2012-01-17,2347.568,2462.429,2329.248,2460.601,6420564800
2012-01-18,2464.92,2485.498,2414.527,2422.189,6389236000
2012-01-19,2423.857,2480.206,2414.985,2468.35,5561572800
2012-01-20,2476.73,2510.34,2462.594,2504.086,5452978400
2012-01-30,2508.877,2508.877,2460.396,2460.72,4351714800
2012-01-31,2462.338,2472.839,2447.768,2464.26,3070150000
2012-02-01,2458.233,2481.664,2423.45,2428.994,3501537600
2012-02-02,2437.47,2486.238,2429.709,2486.238,4206698400
2012-02-03,2478.336,2514.645,2470.28,2506.09,4994924000
2012-02-06,2511.172,2520.758,2488.709,2504.322,4507990400
2012-02-07,2489.032,2489.032,2441.698,2457.954,3967916400
2012-02-08,2456.422,2534.162,2450.999,2528.236,5618645600
2012-02-09,2525.589,2546.025,2513.131,2529.231,5929975200
2012-02-10,2521.676,2560.027,2521.155,2533.624,6157587600
2012-02-13,2504.41,2553.446,2496.305,2531.981,5191397200
2012-02-14,2528.967,2533.264,2506.537,2522.107,4043010000
2012-02-15,2515.829,2562.071,2511.289,2549.607,5809036800
2012-02-16,2544.641,2559.345,2519.043,2536.074,5439543200
2012-02-17,2551.815,2558.345,2522.856,2537.086,3899471600
2012-02-20,2571.907,2574.746,2539.904,2540.706,5615332800
2012-02-21,2544.835,2562.909,2520.786,2562.453,4789480800
2012-02-22,2564.315,2598.863,2560.343,2597.476,7637665600
2012-02-23,2595.779,2614.537,2590.518,2606.256,7037712800
2012-02-24,2607.339,2648.017,2602.776,2648.017,8599971200
2012-02-27,2658.121,2693.843,2656.573,2656.573,10151403200
2012-02-28,2652.342,2671.833,2641.459,2662.463,7759253600
2012-02-29,2655.858,2666.647,2631.784,2634.143,5912020800
2012-03-01,2622.737,2647.785,2621.858,2633.345,4214844000
2012-03-02,2637.961,2679.934,2637.961,2679.934,6412203200
2012-03-05,2687.74,2694.612,2660.955,2662.698,7139545600
2012-03-06,2654.799,2657.963,2615.6,2621.052,6244714800
2012-03-07,2596.479,2628.585,2594.128,2603.005,5694873200
2012-03-08,2612.403,2645.953,2612.403,2635.791,5754941200
2012-03-09,2644.1,2664.414,2631.406,2664.302,5525892000
2012-03-12,2663.243,2666.432,2636.423,2654.402,6232721600
2012-03-13,2653.681,2681.334,2649.169,2681.073,5840446800
2012-03-14,2694.475,2705.754,2595.342,2605.106,10842654400
2012-03-15,2602.661,2618.252,2575.437,2585.546,7256596000
2012-03-16,2591.8,2624.316,2577.245,2623.52,5809126000
2012-03-19,2617.662,2631.045,2598.63,2630.013,5764662400
2012-03-20,2622.66,2622.66,2584.024,2584.445,5811406400
2012-03-21,2597.375,2613.269,2569.075,2587.793,5800254400
2012-03-22,2586.938,2599.244,2570.446,2583.747,4492677600
2012-03-23,2575.327,2578.825,2544.525,2552.94,4332925600
2012-03-26,2551.425,2562.929,2540.696,2555.442,3181621200
2012-03-27,2565.551,2571.899,2544.373,2547.143,3594460400
2012-03-28,2538.458,2540.417,2471.034,2474.9,5000579200
2012-03-29,2463.688,2476.478,2429.732,2443.122,4613130400
2012-03-30,2447.939,2461.977,2438.488,2454.899,3702708800
2012-04-05,2449.208,2517.386,2441.269,2512.832,5433168800
2012-04-06,2509.445,2525.534,2502.703,2519.83,4236857600
2012-04-09,2510.533,2518.378,2491.592,2495.146,3537098400
2012-04-10,2490.283,2519.812,2459.348,2519.788,4133590400
2012-04-11,2494.517,2541.126,2489.325,2520.036,4251031200
2012-04-12,2522.828,2570.842,2516.568,2570.436,5648840800
2012-04-13,2575.052,2593.788,2570.035,2580.454,5309264400
2012-04-16,2564.231,2586.198,2559.781,2574.044,4083970000
2012-04-17,2572.364,2578.76,2541.535,2541.883,3781546800
2012-04-18,2550.905,2602.106,2545.996,2599.908,5868840800
2012-04-19,2598.329,2606.86,2585.301,2596.056,4644810800
2012-04-20,2591.51,2627.375,2589.351,2626.839,6144638000
2012-04-23,2624.751,2632.092,2599.112,2606.038,5866493600
2012-04-24,2594.801,2640.295,2559.464,2604.866,7113956000
2012-04-25,2598.228,2631.438,2593.327,2625.99,6246805200
2012-04-26,2632.718,2643.768,2617.089,2631.487,5896566800
2012-04-27,2630.549,2637.918,2623.598,2626.157,4823358400
2012-05-02,2660.673,2697.949,2643.527,2683.487,8014865600
2012-05-03,2679.517,2693.88,2675.811,2691.518,5936108800
2012-05-04,2689.624,2716.033,2677.14,2715.879,6321808800
2012-05-07,2699.447,2717.778,2694.321,2717.778,6854731200
2012-05-08,2717.408,2717.825,2683.562,2709.116,6311084000
2012-05-09,2685.187,2685.187,2655.322,2657.514,5840028400
2012-05-10,2657.87,2667.675,2649.38,2657.214,4696257600
2012-05-11,2652.313,2666.566,2636.523,2636.917,4100614400
2012-05-14,2653.806,2656.284,2613.349,2615.534,5208248400
2012-05-15,2597.644,2618.175,2591.598,2617.374,4576727200
2012-05-16,2610.161,2612.625,2574.082,2574.647,4328027200
2012-05-17,2577.961,2619.589,2571.201,2613.942,4372838800
2012-05-18,2595.547,2603.191,2567.302,2573.976,4342212400
2012-05-21,2572.369,2604.219,2563.973,2587.231,3860208800
2012-05-22,2598.167,2627.602,2597.603,2627.525,4277352800
2012-05-23,2621.786,2635.78,2598.29,2616.869,4371953200
2012-05-24,2613.095,2630.414,2588.209,2595.26,4284406400
2012-05-25,2595.261,2602.17,2565.647,2573.103,3927300400
2012-05-28,2562.596,2614.849,2545.336,2614.689,5633927600
2012-05-29,2615.145,2658.255,2612.564,2650.854,7213564000
2012-05-30,2646.37,2655.163,2636.518,2642.258,5185543600
2012-05-31,2623.158,2645.591,2617.228,2632.042,4410746800
2012-06-01,2633.601,2653.857,2623.289,2632.998,4419105600
2012-06-04,2598.733,2608.316,2558.92,2559.026,5247850400
2012-06-05,2565.186,2573.887,2548.76,2558.842,3777991200
2012-06-06,2564.226,2573.739,2547.334,2557.401,3385769600
2012-06-07,2579.425,2584.039,2536.258,2542.184,3484118400
2012-06-08,2558.843,2559.128,2520.409,2524.329,4385642400
2012-06-11,2529.599,2565.429,2523.774,2558.265,4009826000
2012-06-12,2543.765,2553.915,2529.951,2540.178,3793667600
2012-06-13,2546.791,2581.115,2539.632,2580.636,4501456800
2012-06-14,2573.329,2584.709,2558.565,2560.421,4024793600
2012-06-15,2565.189,2580.17,2538.572,2568.054,4278608000
2012-06-18,2576.629,2593.218,2572.987,2581.212,3569362800
2012-06-19,2577.362,2577.362,2556.103,2558.621,3270055200
2012-06-20,2563.643,2570.663,2549.438,2552.611,2985064000
2012-06-21,2547.048,2547.048,2502.419,2512.185,3539673200
2012-06-25,2501.163,2501.163,2455.008,2456.518,4010673600
2012-06-26,2442.562,2465.12,2434.64,2454.915,3173400800
2012-06-27,2452.666,2470.762,2444.343,2447.195,3000755200
2012-06-28,2451.664,2459.189,2425.24,2425.729,3054311200
2012-06-29,2418.862,2462.815,2417.486,2461.612,3799494000
2012-07-02,2473.545,2473.966,2452.986,2465.238,4051008000
2012-07-03,2464.85,2490.547,2457.449,2468.721,3869335200
2012-07-04,2474.527,2481.336,2455.995,2464.919,3445214400
2012-07-05,2450.3,2450.3,2420.001,2430.37,3472614400
2012-07-06,2435.059,2477.231,2420.356,2472.614,4961060400
2012-07-09,2455.892,2470.205,2414.953,2416.036,4922330400
2012-07-10,2411.003,2426.529,2402.371,2406.706,3554998400
2012-07-11,2402.184,2427.795,2402.154,2425.572,3762431200
2012-07-12,2420.036,2460.559,2404.584,2449.181,5671769200
2012-07-13,2441.013,2467.99,2438.979,2450.633,3672525600
2012-07-16,2452.595,2452.595,2399.61,2399.731,4277187200
2012-07-17,2391.897,2421.929,2391.281,2414.201,3342432800
2012-07-18,2412.062,2420.778,2373.647,2414.335,4175178800
2012-07-19,2407.443,2444.057,2401.291,2424.322,4694905200
2012-07-20,2415.71,2423.804,2392.181,2398.455,3761975200
2012-07-23,2379.885,2379.885,2357.507,2365.431,3239036800
2012-07-24,2353.22,2392.353,2352.803,2375.992,3031008000
2012-07-25,2368.384,2381.043,2357.468,2360.083,2489650000
2012-07-26,2360.134,2374.874,2344.695,2347.488,3131409400
2012-07-27,2353.942,2364.984,2341.293,2349.108,3109052400
2012-07-30,2350.782,2367.029,2333.999,2335.793,3048485200
2012-07-31,2336.882,2350.071,2329.505,2332.922,3209972400
2012-08-01,2332.129,2371.122,2331.949,2358.651,3142084800
2012-08-02,2354.073,2358.559,2325.608,2334.882,3151616000
2012-08-03,2340.25,2354.156,2329.934,2353.737,2976978400
2012-08-06,2350.117,2388.363,2348.119,2385.611,4182066400
2012-08-07,2383.257,2390.782,2379.452,2388.873,3828548800
2012-08-08,2390.959,2405.183,2382.825,2389.795,3781045200
2012-08-09,2388.43,2412.142,2378.854,2411.7,3565895200
2012-08-10,2409.937,2413.423,2395.912,2399.751,3470299600
2012-08-13,2394.504,2394.504,2350.808,2351.931,4478354400
2012-08-14,2352.659,2357.847,2324.906,2357.016,3985006400
2012-08-15,2350.022,2350.022,2330.15,2331.615,3058017600
2012-08-16,2327.91,2335.397,2317.061,2319.67,2590290400
2012-08-17,2318.432,2322.885,2295.158,2313.476,2606571600
2012-08-20,2294.901,2307.406,2279.946,2301.788,2740203200
2012-08-21,2301.932,2327.375,2296.551,2313.703,3489510000
2012-08-22,2315.14,2317.373,2285.755,2295.586,3170841200
2012-08-23,2298.18,2311.653,2285.367,2302.199,3133534200
2012-08-24,2295.684,2299.298,2274.566,2275.677,3186959200
2012-08-27,2268.485,2268.485,2228.151,2228.204,3738619200
2012-08-28,2226.898,2250.6,2222.001,2238.411,3377361600
2012-08-29,2230.199,2240.112,2214.429,2214.814,2901064800
2012-08-30,2204.515,2223.195,2188.724,2211.37,3549131200
2012-08-31,2205.573,2218.866,2203.123,2204.868,2596498600
2012-09-03,2201.123,2236.563,2197.708,2228.369,3854859200
2012-09-04,2231.716,2234.875,2199.509,2204.407,3485268800
2012-09-05,2199.743,2209.536,2186.962,2199.875,3475182400
2012-09-06,2204.436,2218.68,2199.857,2217.823,3169588400
2012-09-07,2233.912,2341.522,2233.912,2317.179,9452976000
2012-09-10,2320.557,2334.496,2313.572,2326.666,6533055200
2012-09-11,2316.532,2316.532,2294.82,2311.89,4626072000
2012-09-12,2325.925,2337.196,2298.297,2320.071,4962252000
2012-09-13,2316.679,2325.534,2298.367,2298.461,4204984800
2012-09-14,2324.012,2332.417,2298.83,2315.542,6157181600
2012-09-17,2312.055,2314.989,2258.182,2258.705,4898473600
2012-09-18,2249.425,2253.144,2228.042,2235.239,3322869600
2012-09-19,2237.218,2249.243,2229.489,2246.236,3434970400
2012-09-20,2236.191,2236.191,2194.221,2195.951,4254578000
2012-09-21,2190.327,2217.473,2186.53,2199.063,3812059200
2012-09-24,2183.969,2225.805,2172.879,2215.516,3750168800
2012-09-25,2209.975,2225.334,2202.376,2210.154,2787702000
2012-09-26,2208.906,2216.824,2181.083,2184.891,2745462600
2012-09-27,2186.004,2266.297,2185.766,2251.717,5301690000
2012-09-28,2235.057,2297.033,2234.323,2293.106,5787582400
2012-10-08,2291.961,2305.18,2258.11,2270.054,3553442400
2012-10-09,2281.753,2327.727,2281.753,2320.157,5254888800
2012-10-10,2314.593,2325.749,2304.608,2324.117,4268624000
2012-10-11,2315.897,2321.352,2300.934,2302.533,4130065600
2012-10-12,2311.284,2332.149,2287.009,2304.531,3687414400
2012-10-15,2306.006,2307.882,2278.457,2294.857,2865174600
2012-10-16,2293.244,2315.453,2287.59,2298.162,3205968000
2012-10-17,2307.358,2312.173,2280.818,2300.803,3334940800
2012-10-18,2307.487,2341.12,2305.883,2336.077,5061510000
2012-10-19,2335.105,2342.527,2328.733,2332.47,3592773200
2012-10-22,2320.468,2347.895,2315.895,2341.592,3436828800
2012-10-23,2340.89,2344.044,2309.252,2312.077,3722127200
2012-10-24,2303.401,2321.43,2302.169,2307.779,3754244400
2012-10-25,2306.733,2322.917,2288.601,2291.239,4435153200
2012-10-26,2291.31,2293.176,2237.059,2247.907,4090052000
2012-10-29,2241.802,2248.139,2227.646,2235.854,2758132400
2012-10-30,2236.316,2257.951,2231.776,2239.882,3408312400
2012-10-31,2241.432,2256.095,2233.684,2254.82,3716979600
2012-11-01,2256.609,2305.629,2256.412,2297.884,5076172800
2012-11-02,2297.898,2309.666,2284.719,2306.774,3983328800
2012-11-05,2302.742,2318.231,2290.135,2301.88,3951037200
2012-11-06,2301.98,2304.048,2260.507,2292.206,3928062800
2012-11-07,2288.763,2300.893,2277.02,2287.505,3306740400
2012-11-08,2269.582,2275.401,2245.4,2245.405,3542647600
2012-11-09,2241.756,2252.196,2235.231,2240.924,3050696800
2012-11-12,2242.96,2254.703,2232.742,2251.848,3472168400
2012-11-13,2250.842,2250.842,2208.723,2212.44,3408370400
2012-11-14,2213.086,2225.124,2205.996,2223.11,2675879000
2012-11-15,2210.751,2220.987,2193.516,2193.623,2831915200
2012-11-16,2189.511,2191.611,2162.976,2177.24,3024778600
2012-11-19,2175.184,2176.492,2149.538,2174.985,2697866600
2012-11-20,2180.205,2184.334,2163.527,2164.881,2394891600
2012-11-21,2165.408,2195.461,2151.38,2194.896,3050848200
2012-11-22,2181.179,2185.577,2169.657,2177.546,2291235200
2012-11-23,2184.409,2202.47,2179.727,2192.676,2866749200
2012-11-26,2187.24,2191.359,2172.1,2175.599,2474269600
2012-11-27,2168.589,2173.464,2150.222,2150.638,3194674600
2012-11-28,2142.5,2144.802,2126.03,2129.161,3000934000
2012-11-29,2128.803,2140.877,2114.477,2115.676,2967062400
2012-11-30,2114.244,2142.856,2109.963,2139.661,3640691200
2012-12-03,2136.696,2152.608,2108.149,2108.85,4018676000
2012-12-04,2104.928,2135.662,2102.135,2131.473,3622591600
2012-12-05,2128.387,2219.094,2126.793,2207.878,8248710400
2012-12-06,2205.605,2216.976,2191.227,2203.602,4857468800
2012-12-07,2203.887,2250.529,2198.107,2246.757,7616974400
2012-12-10,2254.915,2276.28,2250.437,2271.046,7337547200
2012-12-11,2263.209,2274.994,2254.299,2258.5,5146870400
2012-12-12,2257.73,2273.211,2247.953,2267.767,4500645600
2012-12-13,2260.601,2266.721,2242.557,2242.635,4194210000
2012-12-14,2245.636,2357.106,2245.636,2355.865,11089256000
2012-12-17,2359.201,2380.001,2358.664,2366.7,9408819200
2012-12-18,2361.095,2398.63,2347.077,2368.12,8578484800
2012-12-19,2362.802,2387.142,2358.033,2371.109,6329252800
2012-12-20,2361.322,2391.924,2346.55,2384.816,6565546400
2012-12-21,2386.376,2414.223,2365.032,2372.002,6871416000
2012-12-24,2368.007,2396.725,2367.038,2381.217,5308700400
2012-12-25,2373.88,2459.302,2365.41,2448.395,9550235200
2012-12-26,2445.987,2458.007,2441.642,2457.619,7159182400
2012-12-27,2464.779,2479.792,2443.681,2444.594,7325506400
2012-12-28,2448.076,2481.592,2444.381,2480.049,6716632000
2012-12-31,2485.559,2522.952,2485.559,2522.952,8200229600
2013-01-04,2551.814,2558.529,2498.892,2524.409,9798818400
2013-01-07,2518.047,2545.969,2511.603,2535.985,7516799200
2013-01-08,2534.647,2540.513,2502.49,2525.33,7183710400
2013-01-09,2518.104,2534.239,2504.299,2526.126,7023116800
2013-01-10,2525.59,2553.352,2513.729,2530.569,7108586400
2013-01-11,2533.495,2539.794,2473.696,2483.23,7423917600
2013-01-14,2474.176,2583.625,2473.998,2577.725,9355408800
2013-01-15,2579.132,2605.41,2576.919,2595.856,9862080800
2013-01-16,2591.365,2600.093,2540.521,2577.092,9353608000
2013-01-17,2570.711,2575.058,2539.674,2552.758,6991524000
2013-01-18,2568.692,2607.446,2553.451,2595.439,7794030400
2013-01-21,2605.649,2611.201,2582.652,2610.898,8413374400
2013-01-22,2610.392,2620.025,2578.181,2596.898,10576627200
2013-01-23,2588.198,2611.409,2576.362,2607.456,7573944000
2013-01-24,2606.427,2663.404,2564.206,2582.755,11127716800
2013-01-25,2580.881,2591.513,2567.107,2571.674,5848736000
2013-01-28,2577.267,2651.967,2577.267,2651.863,9127479200
2013-01-29,2655.377,2685.531,2646.154,2675.866,10104023200
2013-01-30,2678.433,2689.683,2662.062,2688.711,9987499200
2013-01-31,2690.951,2696.881,2671.33,2686.882,9674010400
2013-02-01,2677.187,2744.322,2671.274,2743.324,10387951200
2013-02-04,2753.688,2768.504,2731.08,2748.028,12793917600
2013-02-05,2727.93,2779.953,2725.362,2771.675,11613081600
2013-02-06,2771.908,2787.456,2765.743,2775.844,8277927200
2013-02-07,2771.53,2775.974,2722.874,2759.87,8997814400
2013-02-08,2755.649,2791.303,2747.946,2771.725,7742964800
2013-02-18,2784.065,2787.74,2731.506,2737.471,7643822400
2013-02-19,2735.045,2740.739,2674.339,2685.606,8062643200
2013-02-20,2686.093,2703.098,2665.231,2702.635,7001937600
2013-02-21,2675.741,2675.741,2584.758,2610.549,10065798400
2013-02-22,2607.65,2618.483,2591.146,2596.604,6020485200
2013-02-25,2607.149,2628.696,2590.787,2604.96,5316194400
2013-02-26,2587.375,2631.094,2564.672,2567.595,8000306400
2013-02-27,2576.046,2615.249,2569.38,2594.677,6322674400
2013-02-28,2611.94,2673.711,2593.997,2673.327,8692259200
2013-03-01,2671.842,2680.854,2626.995,2668.836,7334375200
2013-03-04,2619.42,2619.574,2528.694,2545.715,11061910400
2013-03-05,2547.893,2623.171,2541.766,2622.807,8966115200
2013-03-06,2634.87,2658.139,2620.431,2650.202,9582964800
2013-03-07,2639.783,2658.969,2592.867,2619.479,9408266400
2013-03-08,2622.684,2632.624,2601.961,2606.927,5942955600
2013-03-11,2600.278,2611.652,2574.172,2592.372,5094643600
2013-03-12,2590.391,2619.512,2530.251,2555.615,7193514400
2013-03-13,2551.726,2556.773,2515.058,2527.486,5643046000
2013-03-14,2517.745,2546.699,2514.463,2534.273,4760575600
2013-03-15,2533.722,2600.091,2504.458,2539.873,8137218400
2013-03-18,2526.077,2544.619,2499.828,2502.493,5981277600
2013-03-19,2507.396,2532.07,2491.854,2525.097,5453647600
2013-03-20,2526.968,2610.174,2526.83,2610.174,9070062400
2013-03-21,2611.58,2626.538,2598.509,2614.988,6955275200
2013-03-22,2612.256,2625.531,2603.344,2618.308,5564714000
2013-03-25,2628.407,2641.609,2607.613,2613.097,5626140000
2013-03-26,2601.964,2607.357,2554.974,2575.05,6396296000
2013-03-27,2575.726,2611.939,2566.345,2583.53,5690651600
2013-03-28,2535.988,2535.988,2495.083,2499.302,8757840800
2013-03-29,2502.782,2509.109,2482.488,2495.083,5240213600
2013-04-01,2486.428,2507.825,2483.732,2493.187,4734602400
2013-04-02,2495.843,2524.463,2475.0,2486.391,5568415200
2013-04-03,2493.877,2507.143,2474.927,2483.547,4556422000
2013-04-08,2443.24,2473.309,2429.5,2472.299,5329677200
2013-04-09,2477.29,2505.294,2477.29,2489.43,5238982400
2013-04-10,2487.984,2495.572,2466.19,2485.309,4750491200
2013-04-11,2502.5,2508.593,2476.396,2477.876,4298996000
2013-04-12,2476.322,2489.118,2460.182,2462.112,3991728000
2013-04-15,2453.967,2461.668,2430.149,2436.818,4653973600
2013-04-16,2419.508,2461.046,2416.617,2459.592,5528061200
2013-04-17,2457.881,2465.202,2437.345,2458.473,4469216400
2013-04-18,2440.707,2478.413,2434.73,2464.851,4286070800
2013-04-19,2469.951,2542.453,2469.323,2533.827,7552088000
2013-04-22,2525.113,2539.046,2518.257,2530.67,6251188400
2013-04-23,2532.201,2532.201,2448.2,2449.471,6065398400
2013-04-24,2452.781,2511.202,2446.587,2495.579,6305091600
2013-04-25,2486.857,2505.482,2456.566,2467.875,6055792800
2013-04-26,2477.724,2488.585,2439.796,2447.306,4712337600
2013-05-02,2434.603,2453.749,2423.077,2449.639,4701608800
2013-05-03,2457.543,2521.119,2457.543,2492.912,6233009200
2013-05-06,2502.978,2533.855,2500.455,2525.983,6041878000
2013-05-07,2519.364,2539.298,2507.756,2529.938,5449064400
2013-05-08,2542.266,2562.007,2531.251,2542.798,5955429600
2013-05-09,2542.374,2543.305,2507.792,2527.794,6024014400
2013-05-10,2519.517,2546.975,2515.158,2540.836,4881672800
2013-05-13,2542.412,2547.602,2516.728,2530.768,5409214800
2013-05-14,2525.998,2526.145,2479.872,2493.338,5488006400
2013-05-15,2493.968,2507.43,2491.927,2506.925,4418966000
2013-05-16,2501.117,2553.058,2487.763,2552.709,7079618400
2013-05-17,2550.452,2598.706,2547.776,2592.048,8185080000
2013-05-20,2597.151,2627.616,2590.053,2609.607,8633780000
2013-05-21,2607.393,2617.4,2594.249,2614.853,7150599200
2013-05-22,2613.411,2630.068,2603.75,2618.034,7419181600
2013-05-23,2604.93,2624.076,2579.347,2582.849,8482536800
2013-05-24,2591.419,2608.35,2572.884,2597.228,6073966800
2013-05-27,2593.522,2611.972,2589.739,2599.587,6419508000
2013-05-28,2600.632,2644.359,2585.901,2644.359,8419611200
2013-05-29,2648.927,2661.229,2640.881,2642.561,7927771200
2013-05-30,2633.955,2647.443,2623.581,2634.323,7014636800
2013-05-31,2638.71,2645.565,2604.746,2606.426,6252853200
2013-06-03,2605.969,2625.936,2596.051,2602.623,5977446800
2013-06-04,2600.499,2600.499,2556.056,2565.666,6631575200
2013-06-05,2565.329,2570.027,2545.19,2560.539,4563719200
2013-06-06,2552.817,2557.678,2525.306,2527.845,5249652800
2013-06-07,2526.913,2538.891,2475.687,2484.16,6103089600
2013-06-13,2448.717,2448.717,2375.204,2399.937,6973006400
2013-06-14,2404.423,2420.356,2396.487,2416.771,5596453600
2013-06-17,2422.762,2427.532,2394.385,2403.839,5039571200
2013-06-18,2413.088,2424.202,2393.321,2418.745,4863038000
2013-06-19,2408.28,2408.28,2366.346,2400.765,5434626000
2013-06-20,2386.104,2386.104,2320.226,2321.466,5520102000
2013-06-21,2283.151,2332.842,2269.565,2317.394,5870580000
2013-06-24,2308.069,2308.069,2164.325,2171.21,8659725600
2013-06-25,2146.053,2169.211,2023.171,2165.421,10755488000
2013-06-26,2170.326,2181.021,2131.86,2168.297,7925642400
2013-06-27,2172.848,2200.213,2153.175,2160.735,7540675200
2013-06-28,2149.03,2227.461,2139.372,2200.639,7945132800
2013-07-01,2187.092,2213.965,2166.353,2213.317,5772622800
2013-07-02,2211.803,2226.113,2191.801,2221.984,6183884800
2013-07-03,2211.044,2211.044,2169.137,2203.828,6583602400
2013-07-04,2187.181,2245.908,2176.08,2221.979,7258114400
2013-07-05,2227.35,2252.033,2225.047,2226.849,6182177600
2013-07-08,2194.423,2205.214,2162.189,2163.619,5478249200
2013-07-09,2160.699,2174.786,2149.787,2162.669,4149443200
2013-07-10,2163.098,2224.135,2157.468,2224.065,6114978000
2013-07-11,2232.157,2351.223,2232.157,2326.688,12579319200
2013-07-12,2319.023,2331.986,2274.073,2275.373,8973308000
2013-07-15,2289.762,2336.04,2274.673,2307.297,7475788800
2013-07-16,2300.83,2317.848,2281.942,2317.848,6562415600
2013-07-17,2311.443,2326.925,2281.609,2282.836,6765524800
2013-07-18,2272.947,2282.435,2241.93,2245.328,5714429200
2013-07-19,2248.133,2257.916,2188.752,2190.478,7053528000
2013-07-22,2170.089,2203.058,2159.813,2202.189,5328349600
2013-07-23,2211.587,2276.742,2206.756,2265.845,7480972800
2013-07-24,2253.376,2265.578,2217.192,2249.151,6959230400
2013-07-25,2255.223,2268.839,2227.853,2237.683,6577431600
2013-07-26,2226.429,2238.42,2209.806,2224.008,4894109600
2013-07-29,2205.083,2205.083,2169.017,2175.97,5460092400
2013-07-30,2184.007,2221.589,2162.979,2189.388,5519362400
2013-07-31,2211.75,2235.384,2187.21,2193.021,4832705600
2013-08-01,2206.004,2245.56,2200.626,2245.364,6260399600
2013-08-02,2263.495,2274.71,2244.252,2247.263,6089089200
2013-08-05,2249.976,2278.329,2243.22,2278.329,5534215200
2013-08-06,2270.672,2302.484,2256.715,2293.641,7374689600
2013-08-07,2292.379,2313.879,2276.862,2280.623,7304869600
2013-08-08,2277.253,2297.628,2267.073,2276.782,5309843200
2013-08-09,2288.51,2301.59,2258.334,2286.01,6460001600
2013-08-12,2296.22,2352.89,2293.176,2352.794,9786321600
